tid,hoyde
1.7000000000000013,3.114714200000009
1.7100000000000013,3.1262900000000093
1.7200000000000013,3.1368848000000096
1.7300000000000013,3.1464986000000095
1.7400000000000013,3.1551314000000095
1.7500000000000013,3.1627832000000096
1.7600000000000013,3.1694540000000098
1.7700000000000014,3.17514380000001
1.7800000000000014,3.17985260000001
1.7900000000000014,3.18358040000001
1.8000000000000014,3.1863272000000102
1.8100000000000014,3.1880930000000105
1.8200000000000014,3.1888778000000104
1.8300000000000014,3.1886816000000104
1.8400000000000014,3.1875044000000106
1.8500000000000014,3.185346200000011
1.8600000000000014,3.182207000000011
1.8700000000000014,3.178086800000011
1.8800000000000014,3.172985600000011
1.8900000000000015,3.1669034000000114
1.9000000000000015,3.1598402000000116
1.9100000000000015,3.1517960000000116
